,title,price,links,images
68,"HP EliteBook 830 G8 13.3"" FHD TS Laptop Intel i7-1185G7 3 GHz 32GB 512GB W11P",359.99,https://www.ebay.com/itm/166886285441?_skw=laptop&hash=item26db32a081:g:RdIAAOSwq4tmonUu&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmZmSizNsOJZpqvYIsKX05aU6kRo%2FhSAN3tXfi0SxvuzzRBfMz3ZOHa4J6ms1pI%2BMs4mVZU0wcNt0IPez705xsz4jkQclimgXqIDFiJsb9B4scX78vfjbeY7FXqPMqlJe5KIPOaPoJh1v3fmvTVknGUY4B3bivSsqiqMkkobUY4B%2FYQgcqXf%2BiVgTe456VKCyPTZ4l%2Fuk09oHOHZtPNBsvywTBrY5kZsHd3br--Xw3w%2B3R2VFGBcsCbFXD9XjBIa2LE%2BVF3%2Fd20JVoqK%2Bv57whw%7Ctkp%3ABk9SR-CowffyZA,https://i.ebayimg.com/thumbs/images/g/qn0AAOSwv2Zl37vP/s-l300.webp
69,"Windows 11 OS Small Computer Mini Laptop,10.1Inch 8GB RAM 128GB SSD,IPS Display",139.99,https://www.ebay.com/itm/267049717913?_skw=laptop&hash=item3e2d675099%3Ag%3A%7EbYAAOSwxglnJc-z&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlkHeXDbPdkYwrbz1AReWjDJwC3xMpW5Fyz6bdawaMN408F306S%2BEnxmyrNv9wjYBsXDYDhddmgOo%2B%2BUbPbRy9XrHw%2FQGw8Q66d9VeBMGi869UyvehmqmN1L69OSMp0sHbn9g%2F0b24mpNYCgKcZk19KXBFJyh22HHfqXlDv3CUGGVuHCjYlipSOMTnrjmRFN6ju0XmcmV0jWsh5VzK0ObO4F734oTXcvQVo%2Fot2yXRJWIq0BjuO2S0kn3WinkZTnUSIA88EICxGYweJBs1NmxTK%7Ctkp%3ABk9SR-CowffyZA&var=566796656492,https://i.ebayimg.com/thumbs/images/g/DLYAAOSwwrpm811Q/s-l300.webp
70,"2024 HP Laptop Computer 14"" HD Quad-Core Intel Pentium Upto 32GB RAM & 1TB SSD",229.0,https://www.ebay.com/itm/145920820468?_skw=laptop&hash=item21f98f04f4%3Ag%3AkokAAOSwEwNmqVeq&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmeaH3OD0j30hG7UqOZJWES9JG8x%2FzI2dDWRP9qEtnIsIB4RzEWJG89MPAo7UK8Kpp9qkvYIZcTOAo2tD8tCl%2BTtPWJOUPaashPg9TgaGxmsv0YAWC%2BA6PhL40pFluJj9wW2bWJIzpOJS4%2B%2FJ7pP%2BYr80jyB9eHONuXIO%2FOD2nd44n615AfwuxlnO7TyEGCiY82o7%2BNiBg47IGi0ZXbXHGo4VuCQCC7tbS8s1mgXeHANFtSbGKrC8WOxQ2CwDj4iq8NBMfElTX9kzLKw7mczy5D%7Ctkp%3ABk9SR-CowffyZA&var=444963231701,https://i.ebayimg.com/thumbs/images/g/FHAAAOSwhApnQUj-/s-l300.webp
71,Lenovo ThinkPad T480s 14” Business Laptop Core i5 8GB RAM 256GB SSD Windows 11,216.71,https://www.ebay.com/itm/266791101115?_skw=laptop&hash=item3e1dfd22bb:g:ODEAAOSwkSlnUP-V&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKn7Nke6p9GzbyktvrWwkkay%2FqjjYoKzCnk%2B4mADn5TlfgtGCFzbBlmHmc25jYNEzg3Gvl%2FjZNQ9Eu0mkKmPXhhsu%2BuRX%2FI%2BY1Tap5HNw87ptChnMC%2FDJy3Fw2kFteKOQ%2FShhjZw%2FW8d7HqQQdTUg30OexYykaJt9sgktYj5fa9C7E7ImTqJfQXzwSrPa796izA9yL%2BQ3PbPfysuMlksEpWW4YcrCdVx1yLAugPaouiURw%3D%3D%7Ctkp%3ABk9SR-CowffyZA,https://i.ebayimg.com/thumbs/images/g/06sAAOSwy7hm~sau/s-l300.webp
72,DELL Latitude Laptop PC: Intel i7 Quad Core! 16GB RAM~512GB SSD Windows 11 Pro!,269.99,https://www.ebay.com/itm/116383819417?_skw=laptop&hash=item1b19042699:g:1o4AAOSwthRnLOo8&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnV0qpbGOBoITyfljYdWGLilZZJBqpkPTwbnyrt0ev5r3FyKpo5RKFTRXSPWAhLFPyJuHlEGrzUswQs7MaJMmjLLnJ%2B34a8Z79JPkhq%2FVUuDEX6Tj3Kcx4vzpisndWjAVsnQZ0ZPXJAM7LtW6Y%2FNlJlApDt2j96FLe7KfO%2B9EhnNLKLvmzaLYOm75x2oY48jUPiBqTal2J2nejBcfAD832Zx2MfMisMnsYjeuX8trl1ywOGm6Kk2AbvgdFdtKlD81NB2xpAHsplKq9XJKQIAdGF%7Ctkp%3ABFBM4qjB9_Jk,https://i.ebayimg.com/thumbs/images/g/kwoAAOSwFMRnNoqj/s-l300.webp
73,"HP Laptop 14"" HD Intel Core i3-1115G4 16GB 512GB SSD Webcam Windows 11 Silver",231.57,https://www.ebay.com/itm/116299526116?_skw=laptop&hash=item1b13fdefe4:g:aO0AAOSw7Q9m7YGK&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk2TLS43UcAspBiOqcyI%2BZYBbQDgSVu3iqmpLaXNK2%2FFeY92l8f4G68N2iueg124kKy%2FHiZhiXvXnzZyMqXD722KudXU2AQaBwZuvfVOKlyqvBjszRdrJuBPK%2Foc0vewdZ%2BM3D13wxxGSjIAWosVNmQcm24Ra7AgWfhW4DXmc34wgoYYvKoknmOnPn1V7SheUsZN1TiGWTDO1QQA2YwLiqdYTiaNA3MPVirWMTUp8KI5HTeaK7LKb%2B4RPrni3BUPOjDtCkmpuabBWOaBl%2BqBsWC%7Ctkp%3ABFBM4qjB9_Jk,https://i.ebayimg.com/thumbs/images/g/uvcAAOSwOktk~EUi/s-l300.webp
74,"Lenovo ThinkPad 15.6"" Laptop PC: Intel i5 16GB RAM 1TB SSD Webcam Windows 10",209.99,https://www.ebay.com/itm/116344905846?_skw=laptop&hash=item1b16b26076:g:H2sAAOSwalxm~VD6&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlYAqB7KfiQ3ATBcWYNnBJmbpD5d8cFH1j6%2FN1szGESFbSaGM%2BkUO7K5wjO5wy68rxX8ddGNg187%2BR4bFswyfnco%2BZyVzno9qRHpO%2BZwi5%2FFBNalaR3Yuvbd6FFtZtKoacEjQ1T9jAfnTvCY1YjMoVek%2FW9tONfbAXHJ7sAPkFxTo7IN7Rv%2FvPcNzwNEK1ktDK7ljCasKhCrba8SRaWEnBpTLplRQBiaf5GlQcU8YaJBLHgiFJXsgdTVJS97TpMdBzLx1FHinK0BE4mf0gKAvks%7Ctkp%3ABFBM4qjB9_Jk,https://i.ebayimg.com/thumbs/images/g/0SAAAOSwShBmtjh~/s-l300.webp
75,"10th Generation 14"" Lenovo ThinkPad Laptop PC: 16GB of RAM! 1TB SSD! Win 11 Pro!",279.95,https://www.ebay.com/itm/116121531989?_skw=laptop&hash=item1b0961f655:g:DrcAAOSwrUVnI-AJ&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmsZfwQDc%2FFcmM%2F6zNV3REJc8AxPgpfxXpPBY7abXFcU3XS0cLprokV7kGMnkRDEque10mNaBy1lF%2BxxWTJF9v8A%2FxQh2aZUlK55p6IxysiQHuevKdqnV7VLdQStS2sYZ0cTOiE1dVuCJmXnG88io502RPUm5XCwHGi%2BC9RenJR%2BKqTRczEtBtlzr8W7AC28vGDiGhzI%2FJJTWGBWix6sbWZVVlcrsuTHxMtaoqXY%2F5NRbWUUa%2B9JJYJH1r%2B9xvplHkZqy09azYGVIkZS1CqXuF4%7Ctkp%3ABFBM4qjB9_Jk,https://i.ebayimg.com/thumbs/images/g/zb8AAOSwSkVnT7mC/s-l300.webp
76,Lenovo ThinkPad T480S 14-inch (2018) - Core i7-8650U - 16 GB - SSD 512 GB Refurb,225.0,https://www.ebay.com/itm/316010967684?_skw=laptop&hash=item4993b8b284:g:LFwAAOSww-5nSe9y&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlUfSyPlq%2FaDBe0RdwbwQF8S2wkTunEWSUmZwG7Z7%2FdhR2Y%2FTqYEmEM%2BjFdU6jJpR5WCFq1esjyKCVKLJK%2F9K1CoSUZ19Ku5eF04w4S%2F39fqN4nU%2F9bVQeylqu04wePwuJ43BY8TlYg3Fumz9YaYlRms74i9QhotxywdX3SXZAS9KwHD7LCFacD3HOSCJJH7s4sIAwWDTT5GjBoagfIEyLxCUOQ%2FXM2sVwN%2Bq5fQWlq%2BGb3uvQKVpYkvUevgUgcO1iZgUNZcPLkDzWSXHUKXI%2Be%7Ctkp%3ABk9SR-KowffyZA,https://i.ebayimg.com/thumbs/images/g/l3YAAOSwPTVnRR-J/s-l300.webp
77,"Dell Inspiron 15 3520 15.6"" Core i3-1215u 8GB Ram 512GB SSD - NEW IN BOX",264.99,https://www.ebay.com/itm/226405759066?_skw=laptop&epid=12062504654&hash=item34b6d5b85a:g:dw4AAOSwzB9nERD0&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlF8m4nWbj6SueajQSbe8U6N17r%2FHLPTjCsuiqCIw31r2XRzh5bs8j2vgXmRgMljysb28QV9yb4jMb8sbI8obalXdBAwYOH9JmEWm0%2FdLycLqSUzYR4hSe8Kdrmoaqf2rZWjWGLQOODyYeqkgHPMzTt0nPz9FtSIKpiG3NlwXfqxOvkYdrt3zUlVq2cZAyagO9HdZgThnDIYIoZ4sCnxhGnEXOrjJkgU1fh8kf4Xv%2FQMF5TGhUldNF%2FrIxSS7LrHzTtH%2Fr8QxMdxpHTfGIZfEFG%7Ctkp%3ABk9SR-KowffyZA,https://i.ebayimg.com/thumbs/images/g/Cv4AAOSw8rZl-2vL/s-l300.webp
78,HP 17-cn1008cy 17in Touch Laptop Intel i5-1155G7 12gb 512gb SSD Win11,379.99,https://www.ebay.com/itm/156465962907?_skw=laptop&hash=item246e191f9b:g:~zMAAOSwAhxnEsiy&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKn15chJBjlghZhixz6tGDnuU12eMuCbKro60t8N9tGAGLSXalQEqHeAPEtCoy%2By8g%2B%2BRACqZL4vU14koRAj8GCJ7sEQt7KPEB6pmdPW5JuSMJQr7WBP8CAx7nlPlkkAOZ1qph6P0lS3SRUNQe5VzaskZRDSgfY4O%2F8AQdSa6%2FrpwBFDUMQbZ80jQEAZjcUzpR26oxKRj%2FaQR8u8Pk4ascQfhwcq%2BID%2BWDMPnnD7LoKm9w%3D%3D%7Ctkp%3ABk9SR-KowffyZA,https://i.ebayimg.com/thumbs/images/g/9-EAAOSwS4lnRLQY/s-l300.webp
79,"Laptop 15.6"" FHD Intel Quad Core 12GB RAM 512 GB SSD",189.99,https://www.ebay.com/itm/256428485889?_skw=laptop&hash=item3bb4542d01:g:qn0AAOSwv2Zl37vP&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnBplNtPPc4AzFgSxRI5XEOdE0dBkVONFJioun%2B08nqv8H9PV9o5V%2F%2B4eMwBI3cqwzRuaALnn5GOIcsukDStEJDUqVaLRULuTTtFJF9K77VoI1GSXp9XAUxCehduzWqC5AtYugPwvEx502vTH218%2ByiaNgH6WVBMJ6D4z3IzdmoPMIlU7SjWqgZ2iI3IRnZdqJMEs9qrJdsF9jd53amt4ooDxmsSfddgYGNI0cEvhk1Rg%3D%3D%7Ctkp%3ABk9SR-KowffyZA,https://i.ebayimg.com/thumbs/images/g/nk0AAOSwwxFl3R-M/s-l300.webp
80,"HP 17z-cp200 17.3"" HD+ Laptop AMD Athlon Gold 7220U 8GB RAM 128GB SSD Windows 11",197.0,https://www.ebay.com/itm/375670521187?_skw=laptop&hash=item5777b53d63:g:DLYAAOSwwrpm811Q&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmdtheYZV0Xd5eBsyVxa9OqgoaPbNUr9P%2FFgSj8CACKmWBNd83AA%2FW4SCr8oSVP1H1KC3flj1%2BG0lb8%2BJUeinVBdl8g9ZjnQBdxbRF5MdrYMK26Sh3zuAZif1upqDDDs085r6qHga6RER%2F5iwFgu2Y%2BNiz7NkaW1YjSo2G9uGo5P9clJ9Dfegz4UWnLXMGE9Coapbm1D1r6qJBfQY881pxBOyXN4YlYgAurWoSR4svkV3r118RgL35UG4WiayM3fH4ahlLGfkDpG%2F6k0fnZCzPe%7Ctkp%3ABk9SR-KowffyZA,https://i.ebayimg.com/thumbs/images/g/7RMAAOSwDJxm9Bf5/s-l300.webp
81,"HP EliteBook 840 G6 14"" FHD Touchscreen i5-8365U 1.6GHz 16GB, 256GB- Windows 11",184.99,https://www.ebay.com/itm/156538172134?_skw=laptop&hash=item247266f2e6:g:FHAAAOSwhApnQUj-&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlrwCFHukAMJzgToK9faauv%2F97K45SUAknH2BpdB0WAEjlUpunRkcHGVBn4x8JdDY57IOGtLdd0NSfKrtzzECYbOjh4z2LvrW%2B5d06nLu32W6m12DW%2FcPOapZSMPpNniMbpzE78j4EAjXmep685WPrwLOZ%2BAhaoULwEHRnytnVVBnVNtSUv%2BetgnVHpPjBr7MCG8BHivhDWm%2FkTmtHGcD6y1HKvWA5IUeDGQLZNCh%2FqFHCmiJiStpJ2FvYY%2BMcebbr0rpbrBRh00Ao1SLYwoFb1%7Ctkp%3ABk9SR-KowffyZA,https://i.ebayimg.com/thumbs/images/g/UywAAOSwTT9nEU6B/s-l300.webp
82,2024 HP Laptop Computer 14 4-Core Intel Processor 16GB RAM Office 365 AI-Copilot,258.8,https://www.ebay.com/itm/116345882068?_skw=laptop&hash=item1b16c145d4%3Ag%3A06sAAOSwy7hm%7Esau&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlQh8VgTWLPDiXukjNkp5VocdqPtKuN7afdGBqioytipG34z0V2faGlkM0GjXoAwScN%2B%2FOkGu5CByqp4DN6WOLpsCBLuj6H1TSfXUBwQlxjBIgEuZsEfDffwfM1ZxNOfp5zOspUrlnRy0r9hZYGNagb6YBW2aAeATeXcwlEQylbqD85Hl0nZNjhUZczzk17gxAXnu19x9lRwcwNEoM8F3NvZaT7%2FBZrXA%2F9ZECA3SiI2A%3D%3D%7Ctkp%3ABk9SR-KowffyZA&var=416605981304,https://i.ebayimg.com/thumbs/images/g/KFQAAOSwlX1nNpzg/s-l300.webp
83,"Open Box - Lenovo Flex 5G 14""(256 GB/8gb RAM) Laptop - Black 14Q8CX05 (9/10)",229.99,https://www.ebay.com/itm/315959691044?_skw=laptop&epid=24044051305&hash=item4990aa4724:g:kwoAAOSwFMRnNoqj&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnN%2FS8ojCjA3x9HbyqpsA6BcshonUPFTfJnWsA7fFQUKIG%2B7IR2%2FDEBP6RT81W%2FTy22oyBA4XnfRwdlGfLAQNfJGmt24iWmJA8QPtVXIap81XxrbHn%2BO80iYeeR9wp4tQ9g8ZS25g7t6Km72riSD6FG1b7mH%2Fd%2FZpCyQkya8DtvNB%2FA5twfJlxW5EVDpfnHo5Nc8IG7uD34RHhV%2BWUORoB%2ByxQlrbHITv%2BWVfQZvku2a0wr%2BzdW98BTi0a7RlJ4sMSHoVHYeCFSmaCHMfQ%2BEzFe%7Ctkp%3ABk9SR-KowffyZA,https://i.ebayimg.com/thumbs/images/g/gpcAAOSwYtdjRzIM/s-l300.webp
84,CHUWI  MiniBook X 10.51in Intel N100 12GB RAM 512GB SSD Win11 mini Laptop PC,337.99,https://www.ebay.com/itm/335294915108?_skw=laptop&hash=item4e11226224:g:uvcAAOSwOktk~EUi&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKly6rkfOYbQWPBWLbZb%2BzclFzWxGBXfvw8zh0QeFBJTEdZO19CGz4kTEcqUSTtdOCPC5d%2BIIAiUz%2FlSIl3HdWElRZPEdagu6v8LF6ZSzUFN3nSz9J9Fs0AWXq4sKVXG2AOzY5WRlBQTDD2xl31d7n68ngndi4M8lfuOLa%2BKn1J6QCkeVKGWSuJAvWDsMgOXEnNIMk3WWAlW0Clg83DuZr4zbnimy6hxGIJubK0CkPdBYA%3D%3D%7Ctkp%3ABk9SR-KowffyZA,https://i.ebayimg.com/thumbs/images/g/3FcAAOSwTkxnUHrk/s-l300.webp
85,HP Victus 15.6 144Hz Gaming Laptop Intel i7-13620H 16GB RAM 512GB SSD RTX 4060,859.99,https://www.ebay.com/itm/296590837670?_skw=laptop&hash=item450e3107a6:g:0SAAAOSwShBmtjh~&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKm9%2B1u3HUpPU8xgNBYIIKChwY1eYKjTj5h21v0EIiZ1VdfcPzuvoFVJWV07efquDvBizvguRDkuM9rIg0ojJeC%2BE5wsqjptKVVuWIFhX%2FmFnMSq0fzaro0BI2RK3kmHHpj2biZbyK35hNecNFTtrLNBrpgowbchDxRZlEwCPfqIc65Vb4wdBoe8UF4IIWLdlJKC6qa6XgHr%2BCnaXp5Fc%2BXQ5kJbzLOgZE3I68h53TdolGC%2F66ZiuVj5kPBMIG14cysiUoAti0Ov40c10vc5lrsi%7Ctkp%3ABk9SR-KowffyZA,https://i.ebayimg.com/thumbs/images/g/PJMAAOSwTwtmkIP1/s-l300.webp
86,"Lenovo ThinkPad 14"" Laptop PC Computer Core i5 16GB RAM 256GB SSD Windows 10",176.86,https://www.ebay.com/itm/264840566038?_skw=laptop&epid=3034601728&hash=item3da9ba5516:g:zb8AAOSwSkVnT7mC&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlPvYI0GM6GhgKTTkvzsiFMm%2BBsrWaygadNG%2FzIL6h8XNLTLbdZX7WAHdhLLN2DR%2Fjvrwl45bn75Dsuhf7L2Z1J0ysIiFq%2FA6k4ljTYsx6k7WeTM9kyBfwh49HrK27EzucUlygSY8qr4qXkCDMED3%2Bu2Zmvcr6j7KovUhfKRL83AKdnyNbfImhe%2BWv6nT4%2BiMlMF2wNiv1dOqGzfRND9s%2FYVs8ACGmik0gZurJZQWQKrY3nSYEqfBjbSpWcrUv3rrbw0JsnBVK05GtfKNviTtJF%7Ctkp%3ABk9SR-KowffyZA,https://i.ebayimg.com/thumbs/images/g/rgMAAOSwX1FnSoG1/s-l300.webp
87,"Dell Latitude 13.3"" Laptop PC Computer Core i5 8GB RAM 256GB SSD Windows 10 WiFi",166.15,https://www.ebay.com/itm/265781146667?_skw=laptop&hash=item3de1ca742b:g:l3YAAOSwPTVnRR-J&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkJyLaMAGPZ42N65tqt4oI6gSTp2aWUN2HVz59zbS5fKjyrDf8pjiNK7MYjWUKfZsjGeQAijgfbrge%2FzA7DFU1Bhk%2FZAE9GXKVqP0%2BmXoGW5dHo1FkWHheTsHTBV6QYWds0z2ovTwOAtVJlAxLJaGNhMXgnJBNXAYx3LMIe5ziLXjaBn9yqKVi%2FjRcCFJE6KCbOT54mf59w%2FFOjRA8fEe9ZCrlk9kB8tw%2B6SQh%2FIr1d0Q%3D%3D%7Ctkp%3ABk9SR-KowffyZA,https://i.ebayimg.com/thumbs/images/g/wXsAAOSw-xNnR~vD/s-l300.webp
88,"HP Laptop 14"" HD Intel Core i3-1115G4 8GB 256GB PCIe SSD HD Cam Win 11 S Silver",194.37,https://www.ebay.com/itm/116250218529?_skw=laptop&hash=item1b110d9021:g:Cv4AAOSw8rZl-2vL&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnOOFetU85xlw3R5df7dBOOYxe6O97oigL%2FVEVSXmoblV2Zof7eUDkoSpXXqlkL2anVAF%2FT4rRk8RGqZD6U9U%2BWBiVjP9jO0JYKNBwAYCZX65uI%2FppqgJyNjHJQEvrmSodJfSpOfgvMnp5cmQlECTQxSAXebFBVYJ3Q55wE7caIqqwjbS8mDlX6DAIMCuXAwBB88HPTKEwkcIVRmH%2B8TD5syIHzQ9eUNx88Ov724%2F7JEXuBS7kP4UxG1Jupl%2F81vIufV6VvVVik34bI0hnxIiM4%7Ctkp%3ABFBM4qjB9_Jk,https://i.ebayimg.com/thumbs/images/g/ltgAAOSwmw1nCSdi/s-l300.webp
89,"15.6"" Dell Latitude Laptop: Intel i5 Dual Core! 16GB Ram! 512GB SSD! Windows 10!",179.99,https://www.ebay.com/itm/115811998873?_skw=laptop&hash=item1af6eedc99:g:9-EAAOSwS4lnRLQY&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlaxU1wQNu3DC3PGHVGbRroTHANFk%2BsIlUk5WUQrZ8bMjYK11G7dg%2BTb3in250PJkQq52sSf6hDzj%2B9PwlTsCwZxA0jNIkjaGDR62MW2cCV5DF0XBjAdupPjJjtakFvSJCMK9It6GqOi7UhhpSqoAHEceHT5Fh78Z0cDhjl%2Ba7q37cL1WJXptmZIHUDBVjaL76LKQYbIUJ%2FWdeaKiiA%2BMwHhp%2F4iCboR8kpedyueQpsRgdy8UOlhXPuFnmIt4NVbzDFnE%2BXccuaWeaLU%2BznTxx5%7Ctkp%3ABFBM4qjB9_Jk,https://i.ebayimg.com/thumbs/images/g/3pcAAOSwsepnA1T4/s-l300.webp
90,HP Laptop 17.3 HD+ TouchScreen Intel N4120 QuadCore 2.60GHz 128GB SSD Windows 11,297.67,https://www.ebay.com/itm/126350495481?_skw=laptop&hash=item1d6b138ef9%3Ag%3Ank0AAOSwwxFl3R-M&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnq7xFk%2BOOtjx386Ibd47RklWa%2FLgrDTIsYPD608rFX4OgDroX7Az22BYcSDtaovk5g4ecWdJIj8iVlwsm5V5yYY%2F%2Bg7Sj0SNnfvYNlOiRCI2qnkSmZhkim1Ub81foYTwQ45msqsLbtRjNwLp%2Bg1b7Iab9i80qMN64X%2BKz%2BgW3HIjkH0PhUZmSyIam6PNuk9ooz7SICaKywe%2F1uhKcbXAckS%2BY78BCee5lRvjbwhIVDC9IWxJQW2j%2B8Kz5U1lWQYCMoEbCLo6tlH0VEew%2FvrLuD%7Ctkp%3ABFBM4qjB9_Jk&var=427389764105,https://i.ebayimg.com/thumbs/images/g/ewIAAOSwACxnErid/s-l300.webp
91,"Dell Latitude 7420 14"" FHD Touch Intel i7-1185G7 32GB 256GB W11P Excellent",359.99,https://www.ebay.com/itm/166964898099?_skw=laptop&hash=item26dfe22933:g:7RMAAOSwDJxm9Bf5&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk5ovHcgwxt5lsgAcaXOzDdbDg%2Fjpr2LcvNPx%2F3vW8m6jdH6tKDgR9mubu1GXP%2Bu%2Fib8RaveSGs9PoxDt6BxXWi7JscKcdcdAV0tRxFvmI8tmlNgR%2FAx%2FRdz3ZMiCB%2BuA8D2E91jDGzo%2B7YcRohTkDtVFlgYKL4zWCkSuTIVzxjXLO5yslcO031tRQwkfz0upCNB1udb7OcQbeA6D9uPnVliLWrzRB580fsh1SNpZNelPeDhnu3UQ0iQKvqC3%2BL69DHQvxqxSm1EdGOQPPnnByE%7Ctkp%3ABFBM4qjB9_Jk,https://i.ebayimg.com/thumbs/images/g/B6oAAOSwyxtmtTJc/s-l300.webp
92,2024 HP Laptop Computer 15.6 FHD 10-Core Intel i5 Up to 64GB RAM 2TB SSD Win Pro,479.0,https://www.ebay.com/itm/116361722744?_skw=laptop&hash=item1b17b2fb78%3Ag%3AUywAAOSwTT9nEU6B&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnTj%2FewyaZ5cVS2SWepTgeI6yj493NPrqHJkhYkYIz5p0Ia5BpmXbPCwi8VRPOLQyUNCc4Ko9e4Ur6E2jzzlB1GTsrGV3bECc6AF%2BX0SNMD13IiPWgT%2B333xVPtYgwZSZOfpca2W0McgOexge0tLkTu3N85zicrUJFh6Afaizb2cGOIkW6blMi%2By8ViG8wbBEqDrMFWQLqz1cySZWxeuKNkV0YBhtsM%2FX4w2jgkttpNMcs3rA7aykpwd9YJhShyHY1iwhFMXHNSGch8WJdj4PDk%7Ctkp%3ABk9SR-KowffyZA&var=416629060848,https://i.ebayimg.com/thumbs/images/g/Af0AAOSwYzRnTfIm/s-l300.webp
93,"HP Victus 15.6"" 144Hz 13th i5-13420H RTX 4050 16GB 512GB SSD W11 Gaming Laptop",638.95,https://www.ebay.com/itm/116392225268?_skw=laptop&hash=item1b198469f4:g:KFQAAOSwlX1nNpzg&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlbceVJu0dZFWEtGk%2BkgJWMbWJ8knNxOa9Z7Is70iW%2FaIa75DxfffY8TEzKS9lFUOaFWVED%2BfL4EJm5sNbYhQyS807O2%2FSewoQQWKur5VM%2BM2sp6yUQKFBjsVLAb3X6Pm8xkYPSKr5rCpTgzwc7UWYzYft9BEQv6Y9VmhWhrmIzAz95nvInkVpTdgZvPzmNGgjf8FBj9PZFcFpaHh3xJuMA%2FqKniA2yiz3gVfPBAOoH2g%3D%3D%7Ctkp%3ABk9SR-KowffyZA,https://i.ebayimg.com/thumbs/images/g/yC0AAOSwgIFnRL8c/s-l300.webp
94,"Dell laptop Latitude 7480 14"" i7 2.60GHz 16GB NEW 512GB SSD Win 11 Pro WIFI Cam",239.99,https://www.ebay.com/itm/225285020534?_skw=laptop&hash=item3474089b76:g:gpcAAOSwYtdjRzIM&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkoYfuOfFLWvY10gb2IZHLSWytMghM9amezdxLvOiR0LHdjb%2F%2BNBndhMsVJAdrCoLJ9wOgFCLDOWgCLGOkOlJks5WLXhdDmeSs4nSxlpxAoHdDSPxo76jsfWxS6V9hw1FszJFZWQb8pg%2BhAeAM7ZN5Qvq%2Bvo4jSUa6yAtWKnAMSRiCJpyZg3LZeEw4JTSTk%2FbBaxiMuP5o1HqI8BiUidtxdRBrS%2Fgc0kqdYC0EBxBckZ9xzIWu1z6ofyAyarp8iHQqglu63jqJL%2Fxih4STs%2FPZL%7Ctkp%3ABk9SR-KowffyZA,https://i.ebayimg.com/thumbs/images/g/F9YAAOSw-qdj0GaO/s-l300.webp
95,"NEW Dell Latitude 9330 13"" QHD+ TOUCH | 12th CORE I7 | 32GB RAM BUSINESS LAPTOP",850.0,https://www.ebay.com/itm/267084593884?_skw=laptop&hash=item3e2f7b7adc:g:3FcAAOSwTkxnUHrk&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnuBxx2ZOwUnRr5e3aNRpLA%2BreLDt7mjh7hXMCN9YnD9qDg3nO%2FWvmJHkARZ7CEvpp%2F%2Bbkg4KB1gt3csrKdoRRvaYb7IGKdz4%2FNe66K0Fhcvv6gZcGt%2B1nMxmay8CXqkBMvD2l0zQxPMxj%2Bpm2ONG5iQjGT3x1gSLL2ugr20pwmdaQLwHeiBiXRUaYX8q6gMjZ10MmZZoQxhjUWxlspMiWzj5ll%2Bw5vFmDStGmG0qfmCVhnKPjZPN9%2BEvzAEthgv3eyvczx1mdjQZRxMn3%2Bk0Ej%7Ctkp%3ABk9SR-SowffyZA,https://i.ebayimg.com/thumbs/images/g/3QAAAOSw7Lxmxr3E/s-l300.webp
